epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
119,7218.68,0.56009,0.63049,2.03384,0.70827,0.65598,0.72303,0.5274,2.75677,2.45014,3.43694,9.0583e-05,9.0583e-05,9.0583e-05
120,7275.91,0.53738,0.61124,2.03515,0.68444,0.66306,0.712,0.50276,2.85667,2.38224,3.53064,8.95049e-05,8.95049e-05,8.95049e-05
121,7333.31,0.54346,0.58225,2.02878,0.67152,0.71797,0.73864,0.55967,2.61727,2.48468,3.38192,8.84268e-05,8.84268e-05,8.84268e-05
122,7390.68,0.55335,0.63186,2.05401,0.72142,0.71172,0.73659,0.55124,2.67687,2.37248,3.4029,8.73487e-05,8.73487e-05,8.73487e-05
123,7448.23,0.5474,0.61481,2.04665,0.8056,0.69759,0.74768,0.53436,2.81235,2.41928,3.48353,8.62706e-05,8.62706e-05,8.62706e-05
124,7505.42,0.5469,0.62299,2.04611,0.65864,0.75119,0.73371,0.55543,2.52164,2.35171,3.3104,8.51925e-05,8.51925e-05,8.51925e-05
125,7562.84,0.52318,0.5775,2.00959,0.62786,0.72747,0.67675,0.51167,2.59563,2.64283,3.37087,8.41144e-05,8.41144e-05,8.41144e-05
126,7620.47,0.52134,0.58974,2.02739,0.66024,0.69956,0.71443,0.52436,2.67245,2.53588,3.46049,8.30362e-05,8.30362e-05,8.30362e-05
127,7678.03,0.54522,0.61808,2.03444,0.6632,0.75583,0.74205,0.52331,2.99594,2.31026,3.79373,8.19581e-05,8.19581e-05,8.19581e-05
128,7735.67,0.53693,0.59692,2.04542,0.67782,0.68993,0.72375,0.50845,2.94465,2.47655,3.70373,8.088e-05,8.088e-05,8.088e-05
129,7793.34,0.50951,0.60182,2.02094,0.73826,0.64567,0.70875,0.52705,2.77186,2.48888,3.52604,7.98019e-05,7.98019e-05,7.98019e-05
130,7850.99,0.50182,0.57485,2.00568,0.67575,0.64234,0.70147,0.51931,2.70922,2.48554,3.47238,7.87238e-05,7.87238e-05,7.87238e-05
