epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
151,8013.38,0.45839,0.52934,2.03389,0.74387,0.6698,0.75044,0.58071,2.3461,2.05691,3.14832,1.89829e-05,1.89829e-05,1.89829e-05
152,8064.56,0.482,0.51498,2.05505,0.74084,0.69666,0.75213,0.58416,2.29873,2.00449,3.08461,1.8618e-05,1.8618e-05,1.8618e-05
153,8115.56,0.47958,0.52608,2.03283,0.77388,0.65437,0.73159,0.56813,2.23899,2.11873,3.06892,1.82531e-05,1.82531e-05,1.82531e-05
154,8166.49,0.45366,0.49045,2.01529,0.7449,0.65519,0.73321,0.56957,2.22256,2.0508,3.0192,1.78882e-05,1.78882e-05,1.78882e-05
155,8217.08,0.46903,0.48163,2.04057,0.72219,0.70472,0.74953,0.57327,2.32938,2.12065,3.12102,1.75232e-05,1.75232e-05,1.75232e-05
156,8267.86,0.48132,0.5296,2.046,0.81033,0.60675,0.74291,0.54999,2.34344,2.22346,3.15317,1.71583e-05,1.71583e-05,1.71583e-05
157,8318.84,0.48271,0.51235,2.04902,0.68801,0.68179,0.73214,0.56231,2.34935,2.2328,3.131,1.67934e-05,1.67934e-05,1.67934e-05
158,8369.75,0.4686,0.49291,2.03754,0.73476,0.71736,0.75726,0.59701,2.23166,2.12123,3.03836,1.64285e-05,1.64285e-05,1.64285e-05
159,8420.3,0.484,0.52366,2.04234,0.77881,0.71831,0.7401,0.56059,2.2737,2.32666,3.07422,1.60636e-05,1.60636e-05,1.60636e-05
160,8471.1,0.44794,0.49896,2.02225,0.75599,0.72584,0.75207,0.58109,2.20782,2.23876,3.02234,1.56987e-05,1.56987e-05,1.56987e-05
161,8521.62,0.45122,0.48738,2.01872,0.79181,0.66577,0.72399,0.56495,2.16361,2.28431,3.04454,1.53338e-05,1.53338e-05,1.53338e-05
162,8572.45,0.44575,0.51452,2.01809,0.82593,0.61529,0.72371,0.57161,2.25797,2.29352,3.09478,1.49688e-05,1.49688e-05,1.49688e-05
163,8623.28,0.44871,0.49273,2.02141,0.74204,0.66971,0.75114,0.59644,2.164,2.12839,2.9811,1.46039e-05,1.46039e-05,1.46039e-05
